regime,layer_id,head_id,selected_window_idx,selected_window_size,pre_clamp_window_idx,final_window_idx,final_window_size,ACR
deep_practical_reuse,1,11,1,1024,1,1,1024,1.0
deep_practical_reuse,1,12,1,1024,1,1,1024,1.0
deep_practical_reuse,1,13,1,1024,1,1,1024,1.0
deep_practical_reuse,1,14,1,1024,1,1,1024,1.0
deep_practical_reuse,1,15,1,1024,1,1,1024,1.0
deep_practical_reuse,1,16,1,1024,1,1,1024,1.0
deep_practical_reuse,1,17,1,1024,1,1,1024,1.0
deep_practical_reuse,1,18,1,1024,1,1,1024,1.0
deep_practical_reuse,1,19,1,1024,1,1,1024,1.0
deep_practical_reuse,1,20,1,1024,1,1,1024,1.0
deep_practical_reuse,1,21,1,1024,1,1,1024,1.0
deep_practical_reuse,1,22,1,1024,1,1,1024,1.0
deep_practical_reuse,1,23,1,1024,1,1,1024,1.0
deep_practical_reuse,1,24,1,1024,1,1,1024,1.0
deep_practical_reuse,1,25,1,1024,1,1,1024,1.0
deep_practical_reuse,1,26,1,1024,1,1,1024,1.0
deep_practical_reuse,1,27,1,1024,1,1,1024,1.0
deep_practical_reuse,1,28,1,1024,1,1,1024,1.0
deep_practical_reuse,1,29,1,1024,1,1,1024,1.0
deep_practical_reuse,1,30,1,1024,1,1,1024,1.0
deep_practical_reuse,1,31,1,1024,1,1,1024,1.0
deep_practical_reuse,2,0,1,1024,2,1,1024,1.0
deep_practical_reuse,2,1,1,1024,2,1,1024,1.0
deep_practical_reuse,2,2,1,1024,2,1,1024,1.0
deep_practical_reuse,2,3,1,1024,2,1,1024,1.0
deep_practical_reuse,2,4,1,1024,2,1,1024,1.0
deep_practical_reuse,2,5,1,1024,2,1,1024,1.0
deep_practical_reuse,2,6,1,1024,2,1,1024,1.0
deep_practical_reuse,2,7,1,1024,2,1,1024,1.0
deep_practical_reuse,2,8,1,1024,2,1,1024,1.0
deep_practical_reuse,2,9,1,1024,2,1,1024,1.0
deep_practical_reuse,2,10,1,1024,2,1,1024,1.0
deep_practical_reuse,2,11,1,1024,2,1,1024,1.0
deep_practical_reuse,2,12,1,1024,2,1,1024,1.0
deep_practical_reuse,2,13,1,1024,2,1,1024,1.0
deep_practical_reuse,2,14,1,1024,2,1,1024,1.0
deep_practical_reuse,2,15,1,1024,2,1,1024,1.0
deep_practical_reuse,2,16,1,1024,2,1,1024,1.0
deep_practical_reuse,2,17,1,1024,2,1,1024,1.0
deep_practical_reuse,2,18,1,1024,2,1,1024,1.0
deep_practical_reuse,2,19,1,1024,2,1,1024,1.0
deep_practical_reuse,2,20,1,1024,2,1,1024,1.0
deep_practical_reuse,2,21,1,1024,2,1,1024,1.0
deep_practical_reuse,2,22,2,2048,3,2,2048,1.0
deep_practical_reuse,2,23,2,2048,3,2,2048,1.0
deep_practical_reuse,2,24,2,2048,3,2,2048,1.0
deep_practical_reuse,2,25,2,2048,3,2,2048,1.0
deep_practical_reuse,2,26,2,2048,3,2,2048,1.0
deep_practical_reuse,2,27,2,2048,3,2,2048,1.0
deep_practical_reuse,2,28,2,2048,3,2,2048,1.0
deep_practical_reuse,2,29,2,2048,3,2,2048,1.0
deep_practical_reuse,2,30,2,2048,3,2,2048,1.0
deep_practical_reuse,2,31,2,2048,3,2,2048,1.0
deep_practical_reuse,3,0,0,512,0,0,512,1.0
deep_practical_reuse,3,1,0,512,0,0,512,1.0
deep_practical_reuse,3,2,0,512,0,0,512,1.0
deep_practical_reuse,3,3,0,512,0,0,512,1.0
deep_practical_reuse,3,4,0,512,0,0,512,1.0
deep_practical_reuse,3,5,0,512,0,0,512,1.0
deep_practical_reuse,3,6,0,512,0,0,512,1.0
deep_practical_reuse,3,7,0,512,0,0,512,1.0
deep_practical_reuse,3,8,0,512,0,0,512,1.0
deep_practical_reuse,3,9,0,512,0,0,512,1.0
deep_practical_reuse,3,10,0,512,0,0,512,1.0
deep_practical_reuse,3,11,0,512,0,0,512,1.0
deep_practical_reuse,3,12,0,512,0,0,512,1.0
deep_practical_reuse,3,13,0,512,0,0,512,1.0
deep_practical_reuse,3,14,0,512,0,0,512,1.0
deep_practical_reuse,3,15,0,512,0,0,512,1.0
deep_practical_reuse,3,16,0,512,0,0,512,1.0
deep_practical_reuse,3,17,0,512,0,0,512,1.0
deep_practical_reuse,3,18,0,512,0,0,512,1.0
deep_practical_reuse,3,19,0,512,0,0,512,1.0
deep_practical_reuse,3,20,0,512,0,0,512,1.0
deep_practical_reuse,3,21,0,512,0,0,512,1.0
deep_practical_reuse,3,22,0,512,0,0,512,1.0
deep_practical_reuse,3,23,0,512,0,0,512,1.0
deep_practical_reuse,3,24,0,512,0,0,512,1.0
deep_practical_reuse,3,25,0,512,0,0,512,1.0
deep_practical_reuse,3,26,0,512,0,0,512,1.0
deep_practical_reuse,3,27,0,512,0,0,512,1.0
deep_practical_reuse,3,28,0,512,0,0,512,1.0
deep_practical_reuse,3,29,0,512,0,0,512,1.0
deep_practical_reuse,3,30,0,512,0,0,512,1.0
deep_practical_reuse,3,31,0,512,0,0,512,1.0
deep_practical_reuse,4,0,2,2048,3,2,2048,1.0
deep_practical_reuse,4,1,2,2048,3,2,2048,1.0
deep_practical_reuse,4,2,2,2048,3,2,2048,1.0
deep_practical_reuse,4,3,2,2048,3,2,2048,1.0
deep_practical_reuse,4,4,2,2048,3,2,2048,1.0
deep_practical_reuse,4,5,2,2048,3,2,2048,1.0
deep_practical_reuse,4,6,2,2048,3,2,2048,1.0
deep_practical_reuse,4,7,2,2048,3,2,2048,1.0
deep_practical_reuse,4,8,2,2048,3,2,2048,1.0
deep_practical_reuse,4,9,2,2048,3,2,2048,1.0
deep_practical_reuse,4,10,2,2048,3,2,2048,1.0
deep_practical_reuse,4,11,2,2048,3,2,2048,1.0
deep_practical_reuse,4,12,2,2048,3,2,2048,1.0
deep_practical_reuse,4,13,2,2048,3,2,2048,1.0
deep_practical_reuse,4,14,2,2048,3,2,2048,1.0
deep_practical_reuse,4,15,2,2048,3,2,2048,1.0
deep_practical_reuse,4,16,2,2048,3,2,2048,1.0
deep_practical_reuse,4,17,2,2048,3,2,2048,1.0
deep_practical_reuse,4,18,2,2048,3,2,2048,1.0
deep_practical_reuse,4,19,2,2048,3,2,2048,1.0
deep_practical_reuse,4,20,2,2048,3,2,2048,1.0
deep_practical_reuse,4,21,2,2048,3,2,2048,1.0
deep_practical_reuse,4,22,2,2048,3,2,2048,1.0
deep_practical_reuse,4,23,2,2048,3,2,2048,1.0
deep_practical_reuse,4,24,2,2048,3,2,2048,1.0
deep_practical_reuse,4,25,2,2048,3,2,2048,1.0
deep_practical_reuse,4,26,2,2048,3,2,2048,1.0
deep_practical_reuse,4,27,2,2048,3,2,2048,1.0
deep_practical_reuse,4,28,2,2048,3,2,2048,1.0
deep_practical_reuse,4,29,2,2048,3,2,2048,1.0
deep_practical_reuse,4,30,2,2048,3,2,2048,1.0
deep_practical_reuse,4,31,2,2048,3,2,2048,1.0
deep_practical_reuse,5,0,0,512,0,0,512,1.0
deep_practical_reuse,5,1,0,512,0,0,512,1.0
deep_practical_reuse,5,2,0,512,0,0,512,1.0
deep_practical_reuse,5,3,0,512,0,0,512,1.0
deep_practical_reuse,5,4,0,512,0,0,512,1.0
deep_practical_reuse,5,5,0,512,0,0,512,1.0
deep_practical_reuse,5,6,0,512,0,0,512,1.0
deep_practical_reuse,5,7,0,512,0,0,512,1.0
deep_practical_reuse,5,8,0,512,0,0,512,1.0
deep_practical_reuse,5,9,0,512,0,0,512,1.0
deep_practical_reuse,5,10,0,512,0,0,512,1.0
deep_practical_reuse,5,11,0,512,0,0,512,1.0
deep_practical_reuse,5,12,0,512,0,0,512,1.0
deep_practical_reuse,5,13,0,512,0,0,512,1.0
deep_practical_reuse,5,14,0,512,0,0,512,1.0
deep_practical_reuse,5,15,0,512,0,0,512,1.0
deep_practical_reuse,5,16,0,512,0,0,512,1.0
deep_practical_reuse,5,17,0,512,0,0,512,1.0
deep_practical_reuse,5,18,0,512,0,0,512,1.0
deep_practical_reuse,5,19,0,512,0,0,512,1.0
deep_practical_reuse,5,20,0,512,0,0,512,1.0
deep_practical_reuse,5,21,0,512,0,0,512,1.0
deep_practical_reuse,5,22,0,512,0,0,512,1.0
deep_practical_reuse,5,23,0,512,0,0,512,1.0
deep_practical_reuse,5,24,0,512,0,0,512,1.0
deep_practical_reuse,5,25,0,512,0,0,512,1.0
deep_practical_reuse,5,26,0,512,0,0,512,1.0
deep_practical_reuse,5,27,0,512,0,0,512,1.0
deep_practical_reuse,5,28,0,512,0,0,512,1.0
deep_practical_reuse,5,29,0,512,0,0,512,1.0
deep_practical_reuse,5,30,0,512,0,0,512,1.0
deep_practical_reuse,5,31,0,512,0,0,512,1.0
deep_practical_reuse,6,0,1,1024,1,1,1024,1.0
deep_practical_reuse,6,1,1,1024,1,1,1024,1.0
deep_practical_reuse,6,2,1,1024,1,1,1024,1.0
deep_practical_reuse,6,3,1,1024,1,1,1024,1.0
deep_practical_reuse,6,4,1,1024,1,1,1024,1.0
deep_practical_reuse,6,5,1,1024,1,1,1024,1.0
deep_practical_reuse,6,6,1,1024,1,1,1024,1.0
deep_practical_reuse,6,7,1,1024,1,1,1024,1.0
deep_practical_reuse,6,8,1,1024,1,1,1024,1.0
deep_practical_reuse,6,9,1,1024,1,1,1024,1.0
deep_practical_reuse,6,10,1,1024,1,1,1024,1.0
deep_practical_reuse,6,11,1,1024,1,1,1024,1.0
deep_practical_reuse,6,12,1,1024,1,1,1024,1.0
deep_practical_reuse,6,13,1,1024,1,1,1024,1.0
deep_practical_reuse,6,14,1,1024,1,1,1024,1.0
deep_practical_reuse,6,15,1,1024,1,1,1024,1.0
deep_practical_reuse,6,16,1,1024,1,1,1024,1.0
deep_practical_reuse,6,17,1,1024,1,1,1024,1.0
deep_practical_reuse,6,18,1,1024,1,1,1024,1.0
deep_practical_reuse,6,19,1,1024,1,1,1024,1.0
deep_practical_reuse,6,20,1,1024,1,1,1024,1.0
deep_practical_reuse,6,21,1,1024,1,1,1024,1.0
deep_practical_reuse,6,22,1,1024,1,1,1024,1.0
deep_practical_reuse,6,23,1,1024,1,1,1024,1.0
deep_practical_reuse,6,24,1,1024,1,1,1024,1.0
deep_practical_reuse,6,25,1,1024,1,1,1024,1.0
deep_practical_reuse,6,26,1,1024,1,1,1024,1.0
deep_practical_reuse,6,27,1,1024,1,1,1024,1.0
deep_practical_reuse,6,28,1,1024,1,1,1024,1.0
deep_practical_reuse,6,29,1,1024,1,1,1024,1.0
deep_practical_reuse,6,30,1,1024,1,1,1024,1.0
deep_practical_reuse,6,31,1,1024,1,1,1024,1.0
deep_practical_reuse,7,0,1,1024,2,1,1024,1.0
deep_practical_reuse,7,1,1,1024,2,1,1024,1.0
deep_practical_reuse,7,2,2,2048,3,2,2048,1.0
deep_practical_reuse,7,3,2,2048,3,2,2048,1.0
deep_practical_reuse,7,4,1,1024,0,1,1024,1.0
deep_practical_reuse,7,5,1,1024,0,1,1024,1.0
deep_practical_reuse,7,6,1,1024,0,1,1024,1.0
deep_practical_reuse,7,7,1,1024,0,1,1024,1.0
deep_practical_reuse,7,8,0,512,0,0,512,1.0
deep_practical_reuse,7,9,0,512,0,0,512,1.0
deep_practical_reuse,7,10,0,512,0,0,512,1.0
deep_practical_reuse,7,11,0,512,0,0,512,1.0
deep_practical_reuse,7,12,0,512,0,0,512,1.0
deep_practical_reuse,7,13,0,512,0,0,512,1.0
deep_practical_reuse,7,14,0,512,0,0,512,1.0
deep_practical_reuse,7,15,0,512,0,0,512,1.0
deep_practical_reuse,7,16,1,1024,2,1,1024,1.0
deep_practical_reuse,7,17,1,1024,2,1,1024,1.0
deep_practical_reuse,7,18,0,512,0,0,512,1.0
deep_practical_reuse,7,19,0,512,0,0,512,1.0
deep_practical_reuse,7,20,0,512,0,0,512,1.0
deep_practical_reuse,7,21,0,512,0,0,512,1.0
deep_practical_reuse,7,22,0,512,0,0,512,1.0
deep_practical_reuse,7,23,0,512,0,0,512,1.0
deep_practical_reuse,7,24,0,512,0,0,512,1.0
deep_practical_reuse,7,25,0,512,0,0,512,1.0
deep_practical_reuse,7,26,0,512,0,0,512,1.0
deep_practical_reuse,7,27,0,512,0,0,512,1.0
deep_practical_reuse,7,28,0,512,0,0,512,1.0
deep_practical_reuse,7,29,0,512,0,0,512,1.0
deep_practical_reuse,7,30,0,512,0,0,512,1.0
deep_practical_reuse,7,31,0,512,0,0,512,1.0
deep_practical_reuse,8,0,1,1024,1,1,1024,1.0
deep_practical_reuse,8,1,1,1024,1,1,1024,1.0
deep_practical_reuse,8,2,1,1024,1,1,1024,1.0
deep_practical_reuse,8,3,1,1024,1,1,1024,1.0
deep_practical_reuse,8,4,1,1024,1,1,1024,1.0
deep_practical_reuse,8,5,1,1024,1,1,1024,1.0
deep_practical_reuse,8,6,1,1024,1,1,1024,1.0
deep_practical_reuse,8,7,1,1024,1,1,1024,1.0
deep_practical_reuse,8,8,1,1024,1,1,1024,1.0
deep_practical_reuse,8,9,1,1024,1,1,1024,1.0
deep_practical_reuse,8,10,1,1024,1,1,1024,1.0
deep_practical_reuse,8,11,1,1024,1,1,1024,1.0
deep_practical_reuse,8,12,1,1024,1,1,1024,1.0
deep_practical_reuse,8,13,1,1024,1,1,1024,1.0
deep_practical_reuse,8,14,1,1024,1,1,1024,1.0
deep_practical_reuse,8,15,1,1024,1,1,1024,1.0
deep_practical_reuse,8,16,1,1024,1,1,1024,1.0
deep_practical_reuse,8,17,1,1024,1,1,1024,1.0
deep_practical_reuse,8,18,1,1024,1,1,1024,1.0
deep_practical_reuse,8,19,1,1024,1,1,1024,1.0
deep_practical_reuse,8,20,1,1024,1,1,1024,1.0
deep_practical_reuse,8,21,1,1024,1,1,1024,1.0
deep_practical_reuse,8,22,1,1024,1,1,1024,1.0
deep_practical_reuse,8,23,1,1024,1,1,1024,1.0
deep_practical_reuse,8,24,1,1024,1,1,1024,1.0
deep_practical_reuse,8,25,1,1024,1,1,1024,1.0
deep_practical_reuse,8,26,1,1024,1,1,1024,1.0
deep_practical_reuse,8,27,1,1024,1,1,1024,1.0
deep_practical_reuse,8,28,1,1024,1,1,1024,1.0
deep_practical_reuse,8,29,1,1024,1,1,1024,1.0
deep_practical_reuse,8,30,1,1024,1,1,1024,1.0
deep_practical_reuse,8,31,1,1024,1,1,1024,1.0
deep_practical_reuse,9,0,0,512,0,0,512,1.0
deep_practical_reuse,9,1,0,512,0,0,512,1.0
deep_practical_reuse,9,2,0,512,0,0,512,1.0
deep_practical_reuse,9,3,0,512,0,0,512,1.0
deep_practical_reuse,9,4,0,512,0,0,512,1.0
deep_practical_reuse,9,5,0,512,0,0,512,1.0
deep_practical_reuse,9,6,0,512,0,0,512,1.0
deep_practical_reuse,9,7,0,512,0,0,512,1.0
deep_practical_reuse,9,8,0,512,0,0,512,1.0
deep_practical_reuse,9,9,0,512,0,0,512,1.0
deep_practical_reuse,9,10,0,512,0,0,512,1.0
deep_practical_reuse,9,11,0,512,0,0,512,1.0
deep_practical_reuse,9,12,0,512,0,0,512,1.0
deep_practical_reuse,9,13,0,512,0,0,512,1.0
deep_practical_reuse,9,14,0,512,0,0,512,1.0
deep_practical_reuse,9,15,0,512,0,0,512,1.0
deep_practical_reuse,9,16,0,512,0,0,512,1.0
deep_practical_reuse,9,17,0,512,0,0,512,1.0
deep_practical_reuse,9,18,0,512,0,0,512,1.0
deep_practical_reuse,9,19,0,512,0,0,512,1.0
deep_practical_reuse,9,20,0,512,0,0,512,1.0
deep_practical_reuse,9,21,0,512,0,0,512,1.0
deep_practical_reuse,9,22,0,512,0,0,512,1.0
deep_practical_reuse,9,23,0,512,0,0,512,1.0
deep_practical_reuse,9,24,0,512,0,0,512,1.0
deep_practical_reuse,9,25,0,512,0,0,512,1.0
deep_practical_reuse,9,26,0,512,0,0,512,1.0
deep_practical_reuse,9,27,0,512,0,0,512,1.0
deep_practical_reuse,9,28,0,512,0,0,512,1.0
deep_practical_reuse,9,29,0,512,0,0,512,1.0
deep_practical_reuse,9,30,0,512,0,0,512,1.0
deep_practical_reuse,9,31,0,512,0,0,512,1.0
deep_practical_reuse,10,0,1,1024,1,1,1024,1.0
deep_practical_reuse,10,1,1,1024,1,1,1024,1.0
deep_practical_reuse,10,2,1,1024,1,1,1024,1.0
deep_practical_reuse,10,3,1,1024,1,1,1024,1.0
deep_practical_reuse,10,4,1,1024,1,1,1024,1.0
deep_practical_reuse,10,5,1,1024,1,1,1024,1.0
deep_practical_reuse,10,6,1,1024,1,1,1024,1.0
deep_practical_reuse,10,7,1,1024,1,1,1024,1.0
deep_practical_reuse,10,8,1,1024,1,1,1024,1.0
deep_practical_reuse,10,9,1,1024,1,1,1024,1.0
deep_practical_reuse,10,10,1,1024,1,1,1024,1.0
deep_practical_reuse,10,11,1,1024,1,1,1024,1.0
deep_practical_reuse,10,12,1,1024,1,1,1024,1.0
deep_practical_reuse,10,13,1,1024,1,1,1024,1.0
deep_practical_reuse,10,14,1,1024,1,1,1024,1.0
deep_practical_reuse,10,15,1,1024,1,1,1024,1.0
deep_practical_reuse,10,16,1,1024,1,1,1024,1.0
deep_practical_reuse,10,17,1,1024,1,1,1024,1.0
deep_practical_reuse,10,18,1,1024,1,1,1024,1.0
deep_practical_reuse,10,19,1,1024,1,1,1024,1.0
deep_practical_reuse,10,20,1,1024,1,1,1024,1.0
deep_practical_reuse,10,21,1,1024,1,1,1024,1.0
deep_practical_reuse,10,22,1,1024,3,1,1024,1.0
deep_practical_reuse,10,23,1,1024,3,1,1024,1.0
deep_practical_reuse,10,24,2,2048,3,2,2048,1.0
deep_practical_reuse,10,25,2,2048,3,2,2048,1.0
deep_practical_reuse,10,26,2,2048,3,2,2048,1.0
deep_practical_reuse,10,27,2,2048,3,2,2048,1.0
deep_practical_reuse,10,28,2,2048,3,2,2048,1.0
deep_practical_reuse,10,29,2,2048,3,2,2048,1.0
deep_practical_reuse,10,30,1,1024,1,1,1024,1.0
deep_practical_reuse,10,31,1,1024,1,1,1024,1.0
deep_practical_reuse,11,0,0,512,0,0,512,1.0
deep_practical_reuse,11,1,0,512,0,0,512,1.0
deep_practical_reuse,11,2,0,512,0,0,512,1.0
deep_practical_reuse,11,3,0,512,0,0,512,1.0
deep_practical_reuse,11,4,0,512,0,0,512,1.0
deep_practical_reuse,11,5,0,512,0,0,512,1.0
deep_practical_reuse,11,6,0,512,0,0,512,1.0
deep_practical_reuse,11,7,0,512,0,0,512,1.0
deep_practical_reuse,11,8,0,512,0,0,512,1.0
deep_practical_reuse,11,9,0,512,0,0,512,1.0
deep_practical_reuse,11,10,0,512,0,0,512,1.0
deep_practical_reuse,11,11,0,512,0,0,512,1.0
deep_practical_reuse,11,12,0,512,0,0,512,1.0
deep_practical_reuse,11,13,0,512,0,0,512,1.0
deep_practical_reuse,11,14,0,512,0,0,512,1.0
deep_practical_reuse,11,15,0,512,0,0,512,1.0
deep_practical_reuse,11,16,0,512,0,0,512,1.0
deep_practical_reuse,11,17,0,512,0,0,512,1.0
deep_practical_reuse,11,18,0,512,0,0,512,1.0
deep_practical_reuse,11,19,0,512,0,0,512,1.0
deep_practical_reuse,11,20,0,512,0,0,512,1.0
deep_practical_reuse,11,21,0,512,0,0,512,1.0
deep_practical_reuse,11,22,0,512,0,0,512,1.0
deep_practical_reuse,11,23,0,512,0,0,512,1.0
deep_practical_reuse,11,24,1,1024,2,1,1024,1.0
deep_practical_reuse,11,25,1,1024,2,1,1024,1.0
deep_practical_reuse,11,26,1,1024,2,1,1024,1.0
deep_practical_reuse,11,27,1,1024,2,1,1024,1.0
deep_practical_reuse,11,28,1,1024,0,1,1024,1.0
deep_practical_reuse,11,29,1,1024,0,1,1024,1.0
deep_practical_reuse,11,30,0,512,0,0,512,1.0
deep_practical_reuse,11,31,0,512,0,0,512,1.0
deep_practical_reuse,12,0,1,1024,2,1,1024,1.0
deep_practical_reuse,12,1,1,1024,2,1,1024,1.0
deep_practical_reuse,12,2,1,1024,2,1,1024,1.0
deep_practical_reuse,12,3,1,1024,2,1,1024,1.0
deep_practical_reuse,12,4,1,1024,2,1,1024,1.0
deep_practical_reuse,12,5,1,1024,2,1,1024,1.0
deep_practical_reuse,12,6,1,1024,2,1,1024,1.0
deep_practical_reuse,12,7,1,1024,2,1,1024,1.0
deep_practical_reuse,12,8,1,1024,2,1,1024,1.0
deep_practical_reuse,12,9,1,1024,2,1,1024,1.0
deep_practical_reuse,12,10,1,1024,2,1,1024,1.0
deep_practical_reuse,12,11,1,1024,2,1,1024,1.0
deep_practical_reuse,12,12,1,1024,2,1,1024,1.0
deep_practical_reuse,12,13,1,1024,2,1,1024,1.0
deep_practical_reuse,12,14,1,1024,2,1,1024,1.0
deep_practical_reuse,12,15,1,1024,2,1,1024,1.0
deep_practical_reuse,12,16,1,1024,2,1,1024,1.0
deep_practical_reuse,12,17,1,1024,2,1,1024,1.0
deep_practical_reuse,12,18,1,1024,2,1,1024,1.0
deep_practical_reuse,12,19,1,1024,2,1,1024,1.0
deep_practical_reuse,12,20,1,1024,2,1,1024,1.0
deep_practical_reuse,12,21,1,1024,2,1,1024,1.0
deep_practical_reuse,12,22,1,1024,1,1,1024,1.0
deep_practical_reuse,12,23,1,1024,1,1,1024,1.0
deep_practical_reuse,12,24,1,1024,1,1,1024,1.0
deep_practical_reuse,12,25,1,1024,1,1,1024,1.0
deep_practical_reuse,12,26,1,1024,1,1,1024,1.0
deep_practical_reuse,12,27,1,1024,1,1,1024,1.0
deep_practical_reuse,12,28,1,1024,1,1,1024,1.0
deep_practical_reuse,12,29,1,1024,1,1,1024,1.0
deep_practical_reuse,12,30,1,1024,1,1,1024,1.0
deep_practical_reuse,12,31,1,1024,1,1,1024,1.0
deep_practical_reuse,13,0,2,2048,3,2,2048,1.0
deep_practical_reuse,13,1,2,2048,3,2,2048,1.0
deep_practical_reuse,13,2,2,2048,3,2,2048,1.0
deep_practical_reuse,13,3,2,2048,3,2,2048,1.0
deep_practical_reuse,13,4,2,2048,3,2,2048,1.0
deep_practical_reuse,13,5,2,2048,3,2,2048,1.0
deep_practical_reuse,13,6,2,2048,3,2,2048,1.0
deep_practical_reuse,13,7,2,2048,3,2,2048,1.0
deep_practical_reuse,13,8,2,2048,3,2,2048,1.0
deep_practical_reuse,13,9,2,2048,3,2,2048,1.0
deep_practical_reuse,13,10,2,2048,3,2,2048,1.0
deep_practical_reuse,13,11,2,2048,3,2,2048,1.0
deep_practical_reuse,13,12,2,2048,3,2,2048,1.0
deep_practical_reuse,13,13,2,2048,3,2,2048,1.0
deep_practical_reuse,13,14,2,2048,3,2,2048,1.0
deep_practical_reuse,13,15,2,2048,3,2,2048,1.0
deep_practical_reuse,13,16,2,2048,3,2,2048,1.0
deep_practical_reuse,13,17,2,2048,3,2,2048,1.0
deep_practical_reuse,13,18,2,2048,3,2,2048,1.0
deep_practical_reuse,13,19,2,2048,3,2,2048,1.0
deep_practical_reuse,13,20,2,2048,3,2,2048,1.0
deep_practical_reuse,13,21,2,2048,3,2,2048,1.0
deep_practical_reuse,13,22,2,2048,3,2,2048,1.0
deep_practical_reuse,13,23,2,2048,3,2,2048,1.0
deep_practical_reuse,13,24,2,2048,3,2,2048,1.0
deep_practical_reuse,13,25,2,2048,3,2,2048,1.0
deep_practical_reuse,13,26,2,2048,3,2,2048,1.0
deep_practical_reuse,13,27,2,2048,3,2,2048,1.0
deep_practical_reuse,13,28,2,2048,3,2,2048,1.0
deep_practical_reuse,13,29,2,2048,3,2,2048,1.0
deep_practical_reuse,13,30,2,2048,3,2,2048,1.0
deep_practical_reuse,13,31,2,2048,3,2,2048,1.0
deep_practical_reuse,14,0,2,2048,3,2,2048,1.0
deep_practical_reuse,14,1,2,2048,3,2,2048,1.0
deep_practical_reuse,14,2,2,2048,3,2,2048,1.0
deep_practical_reuse,14,3,2,2048,3,2,2048,1.0
deep_practical_reuse,14,4,2,2048,3,2,2048,1.0
deep_practical_reuse,14,5,2,2048,3,2,2048,1.0
deep_practical_reuse,14,6,2,2048,3,2,2048,1.0
deep_practical_reuse,14,7,2,2048,3,2,2048,1.0
deep_practical_reuse,14,8,2,2048,3,2,2048,1.0
deep_practical_reuse,14,9,2,2048,3,2,2048,1.0
deep_practical_reuse,14,10,2,2048,3,2,2048,1.0
deep_practical_reuse,14,11,2,2048,3,2,2048,1.0
deep_practical_reuse,14,12,2,2048,3,2,2048,1.0
deep_practical_reuse,14,13,2,2048,3,2,2048,1.0
deep_practical_reuse,14,14,2,2048,3,2,2048,1.0
deep_practical_reuse,14,15,2,2048,3,2,2048,1.0
deep_practical_reuse,14,16,2,2048,3,2,2048,1.0
deep_practical_reuse,14,17,2,2048,3,2,2048,1.0
deep_practical_reuse,14,18,2,2048,3,2,2048,1.0
deep_practical_reuse,14,19,2,2048,3,2,2048,1.0
deep_practical_reuse,14,20,2,2048,3,2,2048,1.0
deep_practical_reuse,14,21,2,2048,3,2,2048,1.0
deep_practical_reuse,14,22,2,2048,3,2,2048,1.0
deep_practical_reuse,14,23,2,2048,3,2,2048,1.0
deep_practical_reuse,14,24,2,2048,3,2,2048,1.0
deep_practical_reuse,14,25,2,2048,3,2,2048,1.0
