step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,gpu_alloc_max_mb,gpu_reserved_max_mb,cpu_rss_mb,psutil_rss_mb,psutil_vms_mb,psutil_shared_mb,psutil_text_mb,psutil_data_mb,psutil_uss_mb,psutil_pss_mb,psutil_swap_mb,psutil_ram_used_mb,psutil_ram_total_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_reduction,flops_attn_est,flops_total_est,flops_ratio,flops_reduction_pct,attn_lq,attn_lk_per_layer,head_entropy,group_change_rate,avg_window,group_overlap,head_reassign_rate,group_lifespan_ema,head_groups,shadow_win_idx,shadow_logit_mean,group_heads,group_ratios,resolution_mean,resolution_std,resolution_min_frac,resolution_max_frac,resolution_collapse_min,resolution_collapse_max,resolution_delta,branch_usage_freq,attn_ratio_std_ema,flops_ratio_std_ema,lk_mean,lk_p90,w_mean,w_min,w_max,control_time_ms,attn_time_ms,mask_time_ms,overhead_time_ms,step_time_ms,eval_time_s
1150,8.916839,5143.58,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2843.81,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,37.69,
1200,8.842943,5134.46,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2844.95,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,47.47,
1250,8.691931,5216.86,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2846.73,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,47.89,
1300,8.728428,5172.91,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2853.69,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,49.00,
1350,8.696268,5146.06,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2855.59,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,29.56,
1400,8.672791,5119.37,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2853.77,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,31.56,
1450,8.247164,5052.46,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2850.36,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,48.18,
1500,8.547304,5130.10,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2838.86,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,44.02,
1500,,,,7.386519,1614.0770
1550,8.293236,4868.53,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2851.79,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,37.14,
1600,8.199476,5136.43,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2850.33,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,39.00,
1650,8.405879,5106.62,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2845.68,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,45.61,
1700,8.197365,5158.35,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2850.14,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,44.97,
1750,8.132441,5100.08,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2855.38,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,43.57,
1800,7.995827,5039.11,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2846.30,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,39.12,
1850,8.004770,5152.97,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2848.54,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,45.50,
1900,7.991451,5111.13,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2847.75,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,42.39,
1950,7.978295,5141.49,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2850.75,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,41.56,
2000,8.042967,5142.47,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2837.75,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,37.08,
2000,,,,7.183299,1317.2461
2050,7.759957,4875.86,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2831.00,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,47.01,
2100,7.911183,5136.06,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2850.53,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,47.74,
2150,7.856851,5053.29,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2845.04,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,45.39,
2200,7.850946,5024.19,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2849.59,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,45.02,
2250,7.769192,5047.18,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2849.32,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,46.44,
2300,7.712060,5114.19,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2851.64,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,38.55,
2350,7.916790,5100.97,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2840.36,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,29.89,
2400,7.703906,5109.02,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2851.79,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,46.47,
2450,7.890205,5065.90,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2852.62,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,40.05,
2500,7.734528,5037.60,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2856.66,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,46.23,
2500,,,,7.001289,1098.0480
2550,7.948950,4912.59,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.66,25347.85,355.93,2.22,4005.46,1726.84,1729.52,0.00,2845.22,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,42.00,
2600,8.048966,5109.93,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.67,25347.85,355.93,2.22,4005.46,1726.84,1729.53,0.00,2849.67,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,50.10,
2650,7.732506,5040.74,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.67,25347.85,355.93,2.22,4005.46,1726.84,1729.53,0.00,2849.19,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,42.26,
2700,7.733024,5102.81,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.67,25347.85,355.93,2.22,4005.46,1726.84,1729.53,0.00,2849.43,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,39.45,
2750,7.690334,5049.26,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.67,25347.85,355.93,2.22,4005.46,1726.84,1729.53,0.00,2854.33,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,37.71,
2800,7.392522,5063.02,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.67,25347.85,355.93,2.22,4005.46,1726.84,1729.53,0.00,2842.40,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,42.82,
2850,7.614183,5044.58,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.67,25347.85,355.93,2.22,4005.46,1726.84,1729.53,0.00,2846.02,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,48.23,
2900,9.047244,5150.05,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.67,25347.85,355.93,2.22,4005.46,1726.85,1729.53,0.00,2843.36,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,46.86,
2950,8.011512,5130.32,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.68,25347.85,355.93,2.22,4005.46,1726.85,1729.54,0.00,2843.21,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,45.40,
3000,7.689878,5140.67,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1733.68,25347.85,355.93,2.22,4005.46,1726.85,1729.54,0.00,2834.12,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,43.71,
3000,,,,6.924341,1016.7244
3050,7.709760,5009.85,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.30,25308.52,355.93,2.22,3966.13,1224.47,1227.16,0.00,2341.52,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,49.48,
3100,7.618217,5188.68,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2349.73,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,46.13,
3150,7.496223,5039.58,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2339.52,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,45.62,
3200,7.757828,4616.38,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2347.73,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,34.73,
3250,7.559815,4443.86,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2352.85,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,43.43,
3300,7.524454,4519.99,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2338.00,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,38.78,
3350,7.440446,5024.96,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2346.44,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,43.28,
3400,7.397923,4971.81,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2339.52,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,42.62,
3450,7.654542,5252.12,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2346.71,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,42.52,
3500,7.458788,5186.41,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2341.53,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,37.30,
3500,,,,6.859602,952.9874
3550,7.313213,4983.38,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2348.54,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,30.97,
3600,7.442926,5218.77,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2340.73,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,29.44,
3650,7.261406,5234.10,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2348.56,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,48.13,
3700,7.282305,5229.12,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2338.60,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,44.78,
3750,7.343355,5291.77,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2335.61,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,39.07,
3800,7.299779,5282.15,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2346.83,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,44.29,
3850,7.071939,5278.81,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2350.80,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,47.12,
3900,7.453679,5258.82,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2345.38,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,36.77,
3950,7.164412,5251.03,1851.01,1851.01,8968.00,7465.68,8968.00,2042.95,1231.31,25308.52,355.93,2.22,3966.13,1224.48,1227.17,0.00,2342.28,56958.26,,,,,,77309411328.00,773094113280.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,49.46,
