step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,gpu_alloc_max_mb,gpu_reserved_max_mb,cpu_rss_mb,psutil_rss_mb,psutil_vms_mb,psutil_shared_mb,psutil_text_mb,psutil_data_mb,psutil_uss_mb,psutil_pss_mb,psutil_swap_mb,psutil_ram_used_mb,psutil_ram_total_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_reduction,flops_attn_est,flops_total_est,flops_ratio,flops_reduction_pct,attn_lq,attn_lk_per_layer,head_entropy,group_change_rate,avg_window,group_overlap,head_reassign_rate,group_lifespan_ema,head_groups,shadow_win_idx,shadow_logit_mean,group_heads,group_ratios,resolution_mean,resolution_std,resolution_min_frac,resolution_max_frac,resolution_collapse_min,resolution_collapse_max,resolution_delta,branch_usage_freq,attn_ratio_std_ema,flops_ratio_std_ema,lk_mean,lk_p90,w_mean,w_min,w_max,control_time_ms,control_feature_time_ms,hierarchy_time_ms,window_select_time_ms,control_mapping_time_ms,diagnostics_pack_time_ms,attn_time_ms,mask_time_ms,overhead_time_ms,step_time_ms,eval_time_s,val_group_count_total,val_group_count_level0,val_group_count_per_level,path_mode_freq,train_group_counts_per_level,controller_logits_std_per_level,win_idx_pre_clamp,win_idx_post_clamp,decision_logits_per_level,decision_logits_var_per_level,controller_input_per_level,controller_input_cos_sim_mean_per_level,controller_input_cos_sim_min_per_level,controller_input_l2_dist_mean_per_level,controller_input_dim_var_mean_per_level,decision_logits_margin_mean_per_level,decision_logits_margin_min_per_level,decision_argmax_diversity_frac_per_level,sibling_feature_delta_norm_mean_per_level,sibling_feature_delta_norm_min_per_level,sibling_feature_delta_norm_max_per_level,sibling_feature_cos_mean_per_level,sibling_feature_cos_min_per_level,sibling_logit_delta_l2_mean_per_level,sibling_logit_delta_l2_max_per_level,sibling_logit_delta_abs_mean_per_level,sibling_logit_delta_abs_max_per_level,sibling_ranking_diff_frac_per_level,sibling_top1_differ_frac_per_level,sibling_top1_ids_per_level,pairwise_bias_l2_mean_per_level,pairwise_bias_l2_max_per_level,pairwise_bias_abs_mean_per_level,pairwise_bias_abs_max_per_level,pairwise_bias_top1_changed_frac_per_level,pairwise_base_top1_ids_per_level,joint_pair_count_per_level,joint_output_delta_l2_mean_per_level,joint_output_delta_l2_max_per_level,joint_output_abs_delta_mean_per_level,joint_output_abs_delta_max_per_level,joint_top1_changed_frac_per_level,joint_base_top1_ids_per_level,joint_output_scale_per_level,decision_raw_idx_per_level,decision_parent_idx_per_level,decision_post_parent_idx_per_level,decision_differ_from_parent_frac_per_level,decision_unique_raw_idx_per_level,decision_unique_post_parent_idx_per_level,decision_non_one_raw_count_per_level,decision_non_one_post_parent_count_per_level,decision_head_idx_before_execution_mapping,decision_head_idx_after_execution_mapping,decision_unique_head_idx_before_execution_mapping,decision_unique_head_idx_after_execution_mapping,decision_head_idx_changed_by_execution_mapping_frac,decision_all_layers_unique_head_idx_before_execution_mapping,decision_all_layers_unique_head_idx_after_execution_mapping,decision_all_layers_head_idx_changed_by_execution_mapping_frac,decision_all_layers_unique_raw_idx_per_level,decision_all_layers_unique_post_parent_idx_per_level,all_layers_sibling_ranking_diff_frac_per_level,all_layers_sibling_top1_differ_frac_per_level,all_layers_sibling_top1_ids_per_level,all_layers_joint_pair_count_per_level,all_layers_joint_output_delta_l2_mean_per_level,all_layers_joint_output_abs_delta_mean_per_level,all_layers_joint_top1_changed_frac_per_level,all_layers_joint_base_top1_ids_per_level,hierarchy_head_group_map_per_level,hierarchy_group_members_per_level,cluster_metric_per_level,cluster_threshold_kind_per_level,cluster_threshold_per_level,cluster_item_count_per_level,cluster_groups_before_merge_per_level,cluster_groups_after_merge_per_level,cluster_groups_merged_per_level,cluster_sim_min_per_level,cluster_sim_mean_per_level,cluster_sim_max_per_level,cluster_sim_std_per_level,cluster_forced_bipartition_per_level,cluster_force_split_anchor_similarity_per_level,cluster_origin_per_level,cluster_forced_bipartition_allowed_per_level,cluster_groups_before_force_per_level,cluster_feature_norm_mean_per_level,cluster_feature_norm_std_per_level,cluster_feature_dim_var_mean_per_level,cluster_feature_dim_var_std_per_level,cluster_feature_l2_dist_mean_per_level,cluster_feature_l2_dist_std_per_level,cluster_feature_top_singular_ratio_per_level,hierarchy_level_added_per_level,hierarchy_growth_stopped_per_level,hierarchy_stop_reason_per_level,cluster_forced_bipartition_level0,cluster_force_split_anchor_similarity_level0
50,60.011787,10649.25,6520.85,6520.85,16756.00,15881.05,16756.00,3261.79,2172.80,32988.61,366.06,2.22,4397.58,927.47,1342.57,0.00,3265.43,56958.48,,,50331648.00,1.000000,0.000000,206158430208.00,3917010173952.00,1.000000,0.0000,512,"512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512","0.8139,0.8150,0.8145,0.8133,0.8137,0.8153,0.8124,0.8147,0.8149,0.8143,0.8136,0.8143,0.8155,0.8155,0.8151,0.8151,0.8153,0.8161,0.8159,0.8157,0.8149,0.8160,0.8152,0.8158,0.8178,0.8177,0.8168,0.8183,0.8174,0.8175,0.8175,0.8171,0.8194,0.8181,0.8191,0.8181,0.8215,0.8207,0.8218,0.8220,0.8205,0.8211,0.8218,0.8212,0.8212,0.8215,0.8216,0.8223,0.8231,0.8237,0.8225,0.8227,0.8228,0.8225,0.8232,0.8226,0.8229,0.8230,0.8233,0.8228,0.8237,0.8232,0.8236,0.8232,0.8239,0.8230,0.8237,0.8236,0.8240,0.8232,0.8234,0.8235,0.8230,0.8241,0.8237,0.8233,0.8238,0.8231,0.8227,0.8235,0.8231,0.8237,0.8246,0.8240,0.8234,0.8235,0.8238,0.8237,0.8240,0.8235,0.8233,0.8236,0.8241,0.8240,0.8248,0.8239,0.8238,0.8241,0.8237,0.8234,0.8238,0.8235,0.8239,0.8232,0.8235,0.8231,0.8240,0.8239,0.8234,0.8240,0.8239,0.8244,0.8241,0.8239,0.8245,0.8240,0.8240,0.8241,0.8236,0.8237,0.8244,0.8241,0.8243,0.8245,0.8245,0.8239,0.8242,0.8236,0.8241,0.8242,0.8237,0.8241,0.8239,0.8239,0.8235,0.8240,0.8239,0.8238,0.8238,0.8242,0.8240,0.8238,0.8237,0.8238,0.8239,0.8236,0.8236,0.8244,0.8238,0.8236,0.8238,0.8234,0.8239,0.8240,0.8241,0.8236,0.8235,0.8237,0.8236,0.8243,0.8239,0.8246,0.8240,0.8241,0.8243,0.8242,0.8235,0.8245,0.8239,0.8242,0.8236,0.8237,0.8240,0.8242,0.8241,0.8247,0.8246,0.8244,0.8244,0.8239,0.8239,0.8230,0.8236,0.8244,0.8238,0.8239,0.8242,0.8240,0.8242,0.8232,0.8239,0.8239",,512.00,,,,|||||||||||||||,|||||||||||||||,|||||||||||||||,{},{},512.00,0.00,0.00,1.00,0.00,1.00,,{'512': 1.0},0.00,0.00,512.00,512.00,512.00,512.00,512.00,0.07,0.00,0.00,0.00,0.00,0.01,4.22,0.00,2.82,223.22,,,,,{'warmup_or_disabled_control': 1.0},[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[3],[3],0.0,"[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
100,53.245377,10770.85,6520.85,6520.85,16756.00,15881.05,16756.00,3261.79,2172.92,32988.61,366.06,2.22,4397.58,928.57,1343.34,0.00,3268.34,56958.48,,,50331648.00,1.000000,0.000000,206158430208.00,3917010173952.00,1.000000,0.0000,512,"512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512","0.8136,0.8140,0.8134,0.8090,0.8126,0.8142,0.8075,0.8144,0.8137,0.8135,0.8122,0.8126,0.8157,0.8157,0.8161,0.8147,0.8161,0.8158,0.8148,0.8159,0.8158,0.8149,0.8161,0.8155,0.8202,0.8207,0.8198,0.8201,0.8196,0.8201,0.8203,0.8190,0.8204,0.8199,0.8213,0.8197,0.8228,0.8224,0.8226,0.8228,0.8222,0.8227,0.8224,0.8220,0.8230,0.8222,0.8233,0.8229,0.8232,0.8236,0.8231,0.8239,0.8236,0.8237,0.8240,0.8231,0.8234,0.8235,0.8237,0.8231,0.8240,0.8238,0.8231,0.8236,0.8236,0.8231,0.8237,0.8236,0.8234,0.8236,0.8230,0.8238,0.8240,0.8234,0.8238,0.8238,0.8234,0.8235,0.8232,0.8232,0.8236,0.8239,0.8233,0.8238,0.8237,0.8238,0.8241,0.8242,0.8233,0.8239,0.8232,0.8234,0.8234,0.8239,0.8235,0.8238,0.8245,0.8241,0.8235,0.8237,0.8236,0.8239,0.8239,0.8241,0.8239,0.8234,0.8235,0.8237,0.8238,0.8239,0.8241,0.8238,0.8238,0.8234,0.8242,0.8232,0.8242,0.8233,0.8237,0.8239,0.8243,0.8238,0.8240,0.8238,0.8240,0.8237,0.8239,0.8237,0.8239,0.8240,0.8243,0.8244,0.8242,0.8239,0.8235,0.8237,0.8245,0.8237,0.8239,0.8240,0.8241,0.8239,0.8249,0.8241,0.8241,0.8239,0.8237,0.8236,0.8240,0.8239,0.8239,0.8236,0.8241,0.8242,0.8239,0.8245,0.8241,0.8242,0.8241,0.8240,0.8242,0.8240,0.8235,0.8242,0.8238,0.8236,0.8237,0.8236,0.8236,0.8240,0.8244,0.8246,0.8243,0.8241,0.8241,0.8234,0.8235,0.8239,0.8237,0.8247,0.8236,0.8247,0.8245,0.8239,0.8243,0.8242,0.8238,0.8242,0.8240,0.8246,0.8236,0.8241",,512.00,,,,|||||||||||||||,|||||||||||||||,|||||||||||||||,{},{},512.00,0.00,0.00,1.00,0.00,1.00,,{'512': 1.0},0.00,0.00,512.00,512.00,512.00,512.00,512.00,0.07,0.00,0.00,0.00,0.00,0.01,4.26,0.00,2.95,229.28,,,,,{'warmup_or_disabled_control': 1.0},[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[3],[3],0.0,"[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
150,50.244770,9534.25,6523.87,6523.87,16760.00,15884.04,16760.00,3261.79,2190.68,33175.27,383.54,2.22,4398.11,1058.76,1436.06,0.00,3380.96,56958.48,,,23592960.00,0.468750,0.531250,96636764160.00,3807488507904.00,0.972039,2.7961,512,"512,512,512,512,512,512,512,512,512,512,512,512|256,256,256,256,256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256,256,256,256,256|128,128,128,128,128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512,512,512,512,512|256,256,256,256,256,256,256,256,256,256,256,256|128,128,128,128,128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512,512,512,512,512|128,128,128,128,128,128,128,128,128,128,128,128|256,256,256,256,256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64,64,64,64,64|64,64,64,64,64,64,64,64,64,64,64,64|64,64,64,64,64,64,64,64,64,64,64,64|512,512,512,512,512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64,64,64,64,64","0.8127,0.8132,0.8130,0.8011,0.8110,0.8142,0.8049,0.8135,0.8114,0.8127,0.8048,0.8118,0.7853,0.7840,0.7854,0.7847,0.7848,0.7836,0.7837,0.7844,0.7835,0.7836,0.7846,0.7843,0.7906,0.7898,0.7907,0.7906,0.7898,0.7910,0.7899,0.7895,0.7907,0.7903,0.7909,0.7907,0.7207,0.7207,0.7204,0.7211,0.7199,0.7203,0.7210,0.7211,0.7209,0.7202,0.7214,0.7216,0.7216,0.7220,0.7213,0.7218,0.7218,0.7215,0.7219,0.7215,0.7212,0.7216,0.7224,0.7218,0.8245,0.8233,0.8234,0.8240,0.8234,0.8236,0.8231,0.8237,0.8240,0.8240,0.8235,0.8234,0.7924,0.7934,0.7922,0.7935,0.7927,0.7931,0.7925,0.7928,0.7927,0.7931,0.7932,0.7930,0.7216,0.7216,0.7215,0.7216,0.7202,0.7222,0.7218,0.7221,0.7223,0.7211,0.7211,0.7214,0.8236,0.8244,0.8242,0.8239,0.8229,0.8241,0.8241,0.8238,0.8239,0.8239,0.8239,0.8238,0.7214,0.7210,0.7220,0.7221,0.7220,0.7206,0.7225,0.7224,0.7219,0.7217,0.7222,0.7216,0.7931,0.7935,0.7933,0.7927,0.7924,0.7926,0.7933,0.7923,0.7929,0.7927,0.7932,0.7931,0.6303,0.6307,0.6310,0.6309,0.6308,0.6303,0.6302,0.6308,0.6300,0.6308,0.6296,0.6303,0.6312,0.6309,0.6315,0.6310,0.6311,0.6303,0.6311,0.6308,0.6304,0.6314,0.6305,0.6307,0.6305,0.6302,0.6309,0.6302,0.6302,0.6300,0.6308,0.6308,0.6309,0.6307,0.6298,0.6310,0.8242,0.8238,0.8237,0.8245,0.8238,0.8230,0.8235,0.8234,0.8241,0.8239,0.8242,0.8242,0.6310,0.6305,0.6302,0.6299,0.6306,0.6308,0.6300,0.6311,0.6305,0.6314,0.6304,0.6311",,240.00,,,,|||||||||||||||,|||||||||||||||,|||||||||||||||,{},{},240.00,0.00,0.25,0.25,0.25,0.25,0.00,"{'512': 0.25, '256': 0.25, '128': 0.25, '64': 0.25}",0.25,0.01,240.00,240.00,240.00,64.00,512.00,4.78,4.23,0.00,0.20,0.00,0.01,4.21,0.00,5.47,269.73,,,,,{'ungrouped_control_update': 1.0},[12],[0.17307448387145996],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[3],[3],0.0,"[[3], [2], [2], [1], [1], [3], [2], [1], [3], [1], [2], [0], [0], [0], [3], [0]]","[[3], [2], [2], [1], [1], [3], [2], [1], [3], [1], [2], [0], [0], [0], [3], [0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
200,32.905190,9558.93,6523.87,6523.87,16760.00,15884.04,16760.00,3261.79,2190.69,33175.27,383.54,2.22,4398.11,1059.22,1436.37,0.00,3382.61,56958.48,,,23592960.00,0.468750,0.531250,96636764160.00,3807488507904.00,0.972039,2.7961,512,"512,512,512,512,512,512,512,512,512,512,512,512|256,256,256,256,256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256,256,256,256,256|128,128,128,128,128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512,512,512,512,512|256,256,256,256,256,256,256,256,256,256,256,256|128,128,128,128,128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512,512,512,512,512|128,128,128,128,128,128,128,128,128,128,128,128|256,256,256,256,256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64,64,64,64,64|64,64,64,64,64,64,64,64,64,64,64,64|64,64,64,64,64,64,64,64,64,64,64,64|512,512,512,512,512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64,64,64,64,64","0.8122,0.8124,0.8119,0.7852,0.8093,0.8136,0.7995,0.8141,0.8072,0.8106,0.7898,0.8086,0.7838,0.7839,0.7847,0.7834,0.7844,0.7838,0.7823,0.7833,0.7836,0.7825,0.7842,0.7840,0.7911,0.7900,0.7903,0.7906,0.7899,0.7906,0.7899,0.7892,0.7911,0.7903,0.7908,0.7909,0.7210,0.7211,0.7206,0.7209,0.7216,0.7208,0.7209,0.7205,0.7209,0.7207,0.7208,0.7206,0.7222,0.7211,0.7211,0.7210,0.7210,0.7213,0.7214,0.7211,0.7216,0.7221,0.7216,0.7221,0.8236,0.8238,0.8237,0.8235,0.8235,0.8243,0.8240,0.8242,0.8234,0.8240,0.8241,0.8234,0.7925,0.7925,0.7927,0.7931,0.7930,0.7924,0.7921,0.7930,0.7933,0.7928,0.7928,0.7923,0.7215,0.7217,0.7211,0.7216,0.7219,0.7220,0.7221,0.7216,0.7218,0.7218,0.7216,0.7222,0.8236,0.8241,0.8244,0.8237,0.8241,0.8235,0.8247,0.8242,0.8243,0.8242,0.8238,0.8235,0.7217,0.7214,0.7218,0.7217,0.7219,0.7218,0.7223,0.7212,0.7224,0.7217,0.7215,0.7217,0.7930,0.7931,0.7929,0.7926,0.7925,0.7923,0.7928,0.7924,0.7933,0.7923,0.7926,0.7929,0.6297,0.6307,0.6298,0.6307,0.6308,0.6313,0.6309,0.6299,0.6301,0.6294,0.6297,0.6311,0.6310,0.6301,0.6310,0.6308,0.6298,0.6304,0.6302,0.6306,0.6310,0.6308,0.6303,0.6304,0.6308,0.6306,0.6300,0.6299,0.6309,0.6304,0.6311,0.6303,0.6308,0.6305,0.6300,0.6305,0.8237,0.8242,0.8240,0.8237,0.8237,0.8238,0.8238,0.8239,0.8240,0.8239,0.8240,0.8234,0.6304,0.6308,0.6312,0.6300,0.6307,0.6303,0.6310,0.6308,0.6306,0.6310,0.6305,0.6303",,240.00,,,,|||||||||||||||,|||||||||||||||,|||||||||||||||,{},{},240.00,0.00,0.25,0.25,0.25,0.25,0.00,"{'512': 0.25, '256': 0.25, '128': 0.25, '64': 0.25}",0.27,0.01,240.00,240.00,240.00,64.00,512.00,4.78,4.23,0.00,0.20,0.00,0.01,4.22,0.00,5.48,270.71,,,,,{'ungrouped_control_update': 1.0},[12],[0.17443174123764038],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[3],[3],0.0,"[[3], [2], [2], [1], [1], [3], [2], [1], [3], [1], [2], [0], [0], [0], [3], [0]]","[[3], [2], [2], [1], [1], [3], [2], [1], [3], [1], [2], [0], [0], [0], [3], [0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
