step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,gpu_alloc_max_mb,gpu_reserved_max_mb,cpu_rss_mb,psutil_rss_mb,psutil_vms_mb,psutil_shared_mb,psutil_text_mb,psutil_data_mb,psutil_uss_mb,psutil_pss_mb,psutil_swap_mb,psutil_ram_used_mb,psutil_ram_total_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_reduction,flops_attn_est,flops_total_est,flops_ratio,flops_reduction_pct,attn_lq,attn_lk_per_layer,head_entropy,group_change_rate,avg_window,group_overlap,head_reassign_rate,group_lifespan_ema,head_groups,shadow_win_idx,shadow_logit_mean,group_heads,group_ratios,resolution_mean,resolution_std,resolution_min_frac,resolution_max_frac,resolution_collapse_min,resolution_collapse_max,resolution_delta,branch_usage_freq,attn_ratio_std_ema,flops_ratio_std_ema,lk_mean,lk_p90,w_mean,w_min,w_max,control_time_ms,attn_time_ms,mask_time_ms,overhead_time_ms,step_time_ms,eval_time_s
3450,8.052139,5096.20,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2194.98,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.47,
3500,7.991417,5012.12,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2190.25,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.04,
3500,,,,7.153946,1279.1437
3550,7.583330,4659.83,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2194.07,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.34,
3600,7.587855,4995.53,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2198.80,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.44,
3650,7.284059,4959.13,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2191.84,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.44,
3700,7.233715,4981.71,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2184.31,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.94,
3750,7.324784,4827.19,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2199.93,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.08,
3800,7.236748,4739.62,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2199.75,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.02,
3850,7.508214,5025.49,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2197.61,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.49,
3900,7.295729,5015.28,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2191.58,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.91,
3950,7.605563,5038.61,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2191.12,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.70,
4000,7.221587,4950.40,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2199.75,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.72,
4000,,,,6.720143,828.9363
4050,7.267361,4597.72,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2191.74,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.17,
4100,7.173100,5036.94,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2192.29,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.45,
4150,7.353505,4954.40,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2197.06,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.92,
4200,7.335311,5028.36,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2199.35,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.77,
4250,7.458664,5094.92,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2194.04,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.97,
4300,7.174930,5053.13,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2194.34,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.38,
4350,7.283802,4969.80,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2193.17,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,59.18,
4400,7.381870,5020.55,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2192.02,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.19,
4450,7.160704,4874.27,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2199.58,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.04,
4500,7.440326,4973.54,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2198.29,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.08,
4500,,,,6.677494,794.3264
4550,7.227132,4541.06,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2203.62,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,58.12,
4600,6.863993,4658.24,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2199.41,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,59.12,
4650,7.378230,4672.67,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2202.75,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.95,
4700,6.988620,4766.59,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2191.70,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.41,
4750,6.989768,4713.78,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2205.67,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.11,
4800,7.037518,4982.50,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2197.22,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,58.73,
4850,7.005423,4699.63,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.57,29589.65,355.78,2.22,4251.65,1220.80,1223.47,0.00,2202.43,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.61,
4900,6.983516,4981.29,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2202.06,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.54,
4950,7.954808,5060.97,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2195.66,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.63,
5000,6.955140,4919.74,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2197.14,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.78,
5000,,,,6.622068,751.4979
5050,7.001440,4653.37,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2195.67,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.69,
5100,6.896579,5014.28,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2192.66,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.47,
5150,6.978937,5001.45,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2197.39,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.53,
5200,6.599183,5018.61,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2193.88,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.75,
5250,7.128572,5036.27,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2196.00,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.67,
5300,7.011699,5045.25,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2190.08,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.98,
5350,6.970593,5055.06,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.63,29589.65,355.84,2.22,4251.65,1220.80,1223.48,0.00,2198.93,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.54,
5400,7.009563,5051.73,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2192.23,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.26,
5450,6.636071,5000.61,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2191.66,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.80,
5500,7.067856,5053.77,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2189.75,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.70,
5500,,,,6.579829,720.4159
5550,6.858040,4662.21,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2205.14,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.65,
5600,6.879615,4903.09,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2197.23,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,63.85,
5650,6.850498,4902.60,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2198.48,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.03,
5700,6.739044,5082.40,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2197.95,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.08,
5750,6.783190,5008.30,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2198.46,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.02,
5800,6.736257,5003.71,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2189.46,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.82,
5850,6.625603,5022.96,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2190.46,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.69,
5900,6.888564,5038.35,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2199.57,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.58,
5950,6.745499,5058.36,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2194.22,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.28,
6000,6.588463,5059.25,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2193.71,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.71,
6000,,,,6.529335,684.9428
6050,6.794612,4644.53,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.65,29589.65,355.84,2.22,4251.65,1220.82,1223.50,0.00,2193.47,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.30,
6100,6.785812,4950.79,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2203.53,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.09,
6150,6.726143,5024.89,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2193.21,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.42,
6200,6.469962,4959.89,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2195.59,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.01,
6250,6.551060,5045.19,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2199.24,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.88,
6300,6.651172,4997.94,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2193.42,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.91,
6350,6.535155,4984.75,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2181.11,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.86,
6400,6.845297,4944.62,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2188.95,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.63,
6450,6.423550,5040.37,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2196.33,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.46,
6500,6.573803,5063.36,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2191.88,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.13,
6500,,,,6.508571,670.8673
6550,6.654123,4631.80,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2197.70,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.86,
6600,6.637779,4926.65,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2197.29,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.84,
6650,6.611794,4934.78,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2188.07,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.09,
6700,6.496364,4978.61,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2195.80,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.95,
6750,6.616236,4969.98,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2194.59,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.51,
6800,6.510668,5029.53,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2197.93,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.87,
6850,6.552307,5020.37,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2189.24,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.29,
6900,6.403017,4985.33,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2193.96,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,61.27,
6950,6.606260,4999.75,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2198.06,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.74,
7000,6.679356,4978.17,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2192.60,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.98,
7000,,,,6.480630,652.3816
7050,6.432841,4650.16,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2190.55,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.05,
7100,6.324196,5101.47,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2199.83,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.78,
7150,6.429896,5072.59,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2198.24,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.22,
7200,6.687338,5034.73,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2184.49,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.90,
7250,6.380896,4992.54,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2197.99,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.77,
7300,6.539907,5015.80,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2201.14,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,55.56,
7350,6.378339,5023.06,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2195.40,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.19,
7400,6.574402,4984.17,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2197.53,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,56.39,
7450,6.153373,5004.41,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2205.89,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.18,
7500,6.415193,5017.11,3325.61,3325.61,13096.00,11822.48,13096.00,2043.99,1227.64,29589.65,355.84,2.22,4251.65,1220.81,1223.49,0.00,2195.71,56958.26,,,,,,137438953472.00,1786706395136.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,57.87,
