step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,cpu_rss_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_lq,attn_lk_per_layer,head_entropy,step_time_ms,eval_time_s
1300,9.324333,4859.91,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6747,0.6158,0.6115,0.5892,0.7009,0.6873,0.6240,0.6697,0.7230,0.7337,0.6952,0.7389,0.7776,0.7259,0.7659,0.7486,0.7487,0.7481,0.5538,0.7474,0.7158,0.6010,0.7452,0.7466,0.8122,0.8120,0.8123,0.8117,0.8121,0.8127,0.8130,0.8118,0.8127,0.8129,0.8127,0.8124,0.8131,0.8115,0.8118,0.8122,0.8240,0.8244,0.8240,0.8240,0.8239,0.8237,0.8238,0.8239,0.7485,0.7503,0.7487,0.7494,0.7489,0.7490,0.7488,0.7494,0.8113,0.8128,0.8125,0.8129,0.8134,0.8129,0.8127,0.8117",751.38,
1350,9.131906,4841.30,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6787,0.6248,0.6154,0.5958,0.6960,0.6929,0.6279,0.6759,0.7254,0.7341,0.7019,0.7432,0.7844,0.7251,0.7709,0.7573,0.7490,0.7483,0.5963,0.7482,0.7291,0.6511,0.7459,0.7473,0.8126,0.8122,0.8132,0.8124,0.8125,0.8122,0.8123,0.8121,0.8130,0.8130,0.8117,0.8125,0.8131,0.8121,0.8121,0.8127,0.8242,0.8238,0.8239,0.8234,0.8244,0.8239,0.8246,0.8242,0.7492,0.7486,0.7487,0.7495,0.7491,0.7487,0.7488,0.7494,0.8132,0.8126,0.8124,0.8126,0.8123,0.8127,0.8126,0.8124",736.92,
1400,9.112776,4779.10,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6753,0.6158,0.6142,0.5968,0.7042,0.6850,0.6176,0.6689,0.7340,0.7344,0.7044,0.7433,0.7814,0.7266,0.7730,0.7558,0.7491,0.7474,0.5948,0.7478,0.7342,0.6356,0.7466,0.7467,0.8120,0.8119,0.8123,0.8121,0.8122,0.8128,0.8128,0.8125,0.8121,0.8130,0.8123,0.8117,0.8134,0.8130,0.8126,0.8128,0.8239,0.8244,0.8239,0.8229,0.8244,0.8239,0.8243,0.8235,0.7495,0.7485,0.7485,0.7495,0.7489,0.7484,0.7483,0.7495,0.8123,0.8122,0.8128,0.8124,0.8127,0.8126,0.8122,0.8124",746.22,
1400,,,,7.887361,2663.4067
1450,8.792553,3184.35,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6723,0.6170,0.6139,0.5943,0.6946,0.6794,0.6112,0.6671,0.7350,0.7321,0.7013,0.7403,0.7777,0.7251,0.7688,0.7535,0.7485,0.7477,0.5259,0.7467,0.7307,0.6450,0.7455,0.7458,0.8126,0.8125,0.8121,0.8120,0.8121,0.8124,0.8130,0.8131,0.8130,0.8131,0.8130,0.8131,0.8124,0.8128,0.8127,0.8126,0.8232,0.8243,0.8237,0.8240,0.8238,0.8240,0.8241,0.8232,0.7497,0.7489,0.7487,0.7491,0.7485,0.7487,0.7490,0.7487,0.8134,0.8129,0.8126,0.8125,0.8127,0.8117,0.8127,0.8119",746.89,
1500,9.384345,4828.01,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6780,0.6242,0.6171,0.6035,0.6995,0.6785,0.6218,0.6692,0.7266,0.7277,0.6981,0.7385,0.7747,0.7158,0.7654,0.7495,0.7485,0.7469,0.5404,0.7466,0.7158,0.5964,0.7450,0.7462,0.8118,0.8125,0.8120,0.8122,0.8131,0.8126,0.8130,0.8121,0.8120,0.8127,0.8126,0.8117,0.8122,0.8119,0.8122,0.8119,0.8245,0.8244,0.8238,0.8238,0.8235,0.8239,0.8246,0.8240,0.7497,0.7480,0.7484,0.7489,0.7492,0.7501,0.7483,0.7486,0.8132,0.8129,0.8123,0.8131,0.8127,0.8133,0.8126,0.8123",746.23,
1550,9.178276,4843.15,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6800,0.6178,0.6102,0.6118,0.6932,0.6856,0.6309,0.6760,0.7398,0.7288,0.6979,0.7346,0.7801,0.7242,0.7679,0.7505,0.7484,0.7468,0.5406,0.7473,0.7256,0.6790,0.7467,0.7465,0.8123,0.8121,0.8121,0.8127,0.8124,0.8123,0.8121,0.8120,0.8121,0.8118,0.8126,0.8124,0.8116,0.8121,0.8126,0.8122,0.8239,0.8239,0.8241,0.8235,0.8238,0.8238,0.8241,0.8236,0.7485,0.7488,0.7497,0.7493,0.7499,0.7490,0.7486,0.7494,0.8129,0.8128,0.8120,0.8124,0.8126,0.8123,0.8134,0.8127",736.96,
1600,8.932701,4843.49,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6720,0.6096,0.6078,0.5925,0.6858,0.6808,0.6195,0.6701,0.7474,0.7515,0.7173,0.7626,0.7925,0.7284,0.7828,0.7688,0.7483,0.7479,0.6212,0.7469,0.7329,0.6695,0.7479,0.7462,0.8119,0.8128,0.8118,0.8115,0.8126,0.8120,0.8118,0.8122,0.8129,0.8125,0.8123,0.8122,0.8125,0.8124,0.8123,0.8123,0.8240,0.8241,0.8240,0.8237,0.8240,0.8239,0.8234,0.8237,0.7489,0.7492,0.7485,0.7479,0.7487,0.7483,0.7497,0.7492,0.8131,0.8128,0.8126,0.8126,0.8128,0.8128,0.8119,0.8127",745.38,
1600,,,,7.804313,2451.1514
1650,8.867336,3195.38,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6736,0.6152,0.6137,0.6012,0.6984,0.6851,0.6205,0.6668,0.7298,0.7281,0.6965,0.7428,0.7793,0.7226,0.7708,0.7518,0.7489,0.7472,0.5592,0.7467,0.7252,0.6447,0.7457,0.7461,0.8119,0.8132,0.8128,0.8119,0.8107,0.8123,0.8124,0.8122,0.8127,0.8123,0.8128,0.8129,0.8124,0.8120,0.8119,0.8118,0.8242,0.8233,0.8243,0.8246,0.8237,0.8241,0.8244,0.8244,0.7483,0.7483,0.7484,0.7490,0.7491,0.7494,0.7487,0.7481,0.8115,0.8127,0.8126,0.8123,0.8129,0.8126,0.8129,0.8125",741.28,
1700,8.766930,4806.79,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6768,0.6082,0.6098,0.5870,0.6910,0.6750,0.6191,0.6685,0.7410,0.7459,0.7140,0.7556,0.7911,0.7328,0.7812,0.7655,0.7486,0.7470,0.5725,0.7472,0.7258,0.6615,0.7466,0.7466,0.8122,0.8126,0.8123,0.8124,0.8122,0.8125,0.8128,0.8128,0.8117,0.8118,0.8127,0.8124,0.8130,0.8126,0.8120,0.8118,0.8242,0.8246,0.8238,0.8244,0.8239,0.8239,0.8234,0.8242,0.7489,0.7491,0.7493,0.7498,0.7484,0.7492,0.7498,0.7484,0.8126,0.8125,0.8125,0.8118,0.8127,0.8128,0.8123,0.8126",746.37,
1750,9.323164,4854.26,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6771,0.6160,0.6212,0.5976,0.6995,0.6840,0.6216,0.6719,0.7389,0.7385,0.7061,0.7464,0.7812,0.7296,0.7745,0.7564,0.7464,0.7469,0.5650,0.7472,0.7274,0.6506,0.7459,0.7471,0.8121,0.8119,0.8124,0.8123,0.8128,0.8125,0.8131,0.8128,0.8117,0.8124,0.8127,0.8128,0.8124,0.8124,0.8127,0.8127,0.8238,0.8250,0.8241,0.8239,0.8241,0.8236,0.8236,0.8241,0.7485,0.7482,0.7485,0.7476,0.7486,0.7493,0.7497,0.7498,0.8129,0.8126,0.8127,0.8125,0.8130,0.8119,0.8127,0.8126",740.27,
1800,8.582468,4313.81,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6806,0.6079,0.6198,0.5949,0.6922,0.6763,0.6247,0.6674,0.7296,0.7251,0.6926,0.7420,0.7778,0.7233,0.7710,0.7510,0.7485,0.7448,0.5214,0.7459,0.7130,0.6487,0.7454,0.7455,0.8129,0.8119,0.8121,0.8118,0.8127,0.8127,0.8129,0.8119,0.8124,0.8132,0.8120,0.8130,0.8126,0.8122,0.8125,0.8128,0.8243,0.8240,0.8235,0.8239,0.8236,0.8240,0.8237,0.8236,0.7494,0.7494,0.7483,0.7498,0.7489,0.7496,0.7493,0.7500,0.8127,0.8127,0.8132,0.8126,0.8129,0.8121,0.8132,0.8128",742.66,
1800,,,,7.781326,2395.4491
1850,8.574125,3175.28,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6801,0.6199,0.6122,0.5991,0.6960,0.6758,0.6222,0.6690,0.7293,0.7268,0.6940,0.7387,0.7732,0.7176,0.7620,0.7478,0.7482,0.7455,0.5364,0.7462,0.7197,0.5601,0.7454,0.7454,0.8126,0.8130,0.8125,0.8120,0.8128,0.8129,0.8124,0.8129,0.8119,0.8131,0.8125,0.8123,0.8124,0.8127,0.8122,0.8127,0.8238,0.8243,0.8239,0.8245,0.8239,0.8234,0.8236,0.8244,0.7489,0.7481,0.7494,0.7490,0.7505,0.7490,0.7494,0.7494,0.8126,0.8127,0.8131,0.8121,0.8125,0.8122,0.8126,0.8130",740.17,
1900,8.913119,4855.78,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6775,0.6100,0.6122,0.5930,0.6875,0.6780,0.6179,0.6700,0.7434,0.7371,0.7060,0.7517,0.7847,0.7340,0.7782,0.7617,0.7484,0.7453,0.5102,0.7480,0.7134,0.6498,0.7453,0.7461,0.8122,0.8115,0.8122,0.8120,0.8127,0.8120,0.8123,0.8131,0.8124,0.8128,0.8127,0.8131,0.8123,0.8120,0.8128,0.8118,0.8243,0.8244,0.8246,0.8242,0.8239,0.8240,0.8238,0.8241,0.7501,0.7493,0.7503,0.7485,0.7485,0.7492,0.7485,0.7477,0.8122,0.8120,0.8122,0.8125,0.8129,0.8125,0.8127,0.8129",738.69,
1950,8.632317,4881.38,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6854,0.6132,0.6145,0.6039,0.6854,0.6634,0.6201,0.6667,0.7368,0.7343,0.7041,0.7431,0.7794,0.7285,0.7696,0.7545,0.7482,0.7470,0.5279,0.7469,0.7192,0.5927,0.7448,0.7461,0.8123,0.8127,0.8121,0.8132,0.8121,0.8129,0.8127,0.8124,0.8130,0.8127,0.8123,0.8126,0.8125,0.8130,0.8120,0.8125,0.8239,0.8238,0.8245,0.8239,0.8240,0.8239,0.8237,0.8240,0.7484,0.7482,0.7489,0.7489,0.7489,0.7499,0.7486,0.7491,0.8123,0.8125,0.8119,0.8123,0.8130,0.8128,0.8128,0.8123",754.60,
2000,8.608376,4833.11,0.00,,,1959.91,,,6291456.00,0.375000,512,"256,256,256,256,256,256,256,256|256,256,256,256,256,256,256,256|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128","0.6854,0.6278,0.6222,0.6029,0.7050,0.6872,0.6251,0.6750,0.7266,0.7285,0.7012,0.7384,0.7726,0.7147,0.7622,0.7486,0.7475,0.7466,0.5200,0.7464,0.7199,0.5621,0.7450,0.7460,0.8128,0.8124,0.8118,0.8121,0.8127,0.8126,0.8120,0.8124,0.8126,0.8135,0.8118,0.8122,0.8128,0.8125,0.8122,0.8118,0.8242,0.8238,0.8240,0.8239,0.8243,0.8235,0.8242,0.8239,0.7491,0.7498,0.7486,0.7488,0.7494,0.7494,0.7486,0.7491,0.8124,0.8126,0.8127,0.8119,0.8126,0.8127,0.8127,0.8122",749.46,
2000,,,,7.774309,2378.6993
