step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,gpu_alloc_max_mb,gpu_reserved_max_mb,cpu_rss_mb,psutil_rss_mb,psutil_vms_mb,psutil_shared_mb,psutil_text_mb,psutil_data_mb,psutil_uss_mb,psutil_pss_mb,psutil_swap_mb,psutil_ram_used_mb,psutil_ram_total_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_reduction,flops_attn_est,flops_total_est,flops_ratio,flops_reduction_pct,attn_lq,attn_lk_per_layer,head_entropy,group_change_rate,avg_window,group_overlap,head_reassign_rate,group_lifespan_ema,head_groups,shadow_win_idx,shadow_logit_mean,group_heads,group_ratios,resolution_mean,resolution_std,resolution_min_frac,resolution_max_frac,resolution_collapse_min,resolution_collapse_max,resolution_delta,branch_usage_freq,attn_ratio_std_ema,flops_ratio_std_ema,lk_mean,lk_p90,w_mean,w_min,w_max,control_time_ms,attn_time_ms,mask_time_ms,overhead_time_ms,step_time_ms,eval_time_s
3550,8.080185,3707.14,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2313.09,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.69,
3600,7.735178,3984.07,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2305.32,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.56,
3650,7.877908,3993.91,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2313.11,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.97,
3700,7.936579,3987.76,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2312.83,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.19,
3750,8.107104,4055.17,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2306.83,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,80.21,
3800,7.744439,4049.82,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2303.00,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.75,
3850,7.869959,3947.86,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2307.79,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.22,
3900,7.727093,4040.52,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2310.30,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.21,
3950,8.169929,3992.86,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2319.20,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.04,
4000,7.602375,3981.28,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2307.61,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.54,
4000,,,,6.763510,865.6757
4050,7.686763,3749.02,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2302.98,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.56,
4100,7.862463,4209.84,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2312.57,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.59,
4150,7.528074,3983.61,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2309.62,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.89,
4200,7.641201,3938.54,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2307.46,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.85,
4250,7.618201,4002.80,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2315.13,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.34,
4300,7.596465,3953.27,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2308.86,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.77,
4350,7.721980,4003.13,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2319.05,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.00,
4400,7.685846,4063.17,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2314.17,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,80.14,
4450,7.776319,4009.34,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2311.94,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.07,
4500,7.476642,3964.48,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2306.10,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.10,
4500,,,,6.857540,951.0243
4550,7.332357,3640.98,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2308.06,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.70,
4600,7.805408,3882.78,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2315.91,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,80.09,
4650,7.710645,3937.30,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2315.80,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.62,
4700,7.408647,3984.98,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2315.31,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.38,
4750,7.684253,3998.73,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2309.77,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.01,
4800,7.199898,4044.98,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2315.96,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.60,
4850,7.532470,3978.86,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2314.36,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.26,
4900,7.304164,3893.04,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2321.88,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.34,
4950,7.288537,3903.32,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2312.16,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.68,
5000,7.328630,4147.03,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2324.85,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.05,
5000,,,,6.748509,852.7861
5050,7.383430,3818.44,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2312.51,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.25,
5100,7.296407,4287.65,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2308.54,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.47,
5150,7.603863,4128.90,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2305.49,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.92,
5200,7.457345,4186.07,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2320.43,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,80.11,
5250,7.913503,4065.95,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2320.87,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.69,
5300,7.260798,4155.13,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2314.65,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.69,
5350,7.145049,4029.99,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2313.93,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.81,
5400,7.348317,4001.82,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2317.10,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.89,
5450,7.264537,4093.71,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.16,1220.84,0.00,2314.96,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.63,
5500,7.461237,4062.52,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2314.96,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.08,
5500,,,,6.642590,767.0789
5550,7.095546,3674.41,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2313.64,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.19,
5600,7.497188,3935.79,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.82,34043.84,355.16,2.22,3965.39,1218.15,1220.83,0.00,2316.68,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.53,
5650,7.240747,3880.74,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2322.18,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.43,
5700,7.065292,3986.03,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2310.21,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.53,
5750,6.991630,3910.87,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2310.39,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.31,
5800,7.087674,4048.76,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2315.88,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.06,
5850,7.312743,4023.51,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2314.32,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.27,
5900,7.076775,4064.33,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2319.71,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.84,
5950,7.075876,4210.28,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2314.58,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.51,
6000,7.270164,4054.48,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2322.31,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.94,
6000,,,,6.535265,689.0166
6050,7.378727,3734.94,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2311.39,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,81.04,
6100,6.775410,4005.05,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2307.10,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.20,
6150,7.112941,3997.71,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2315.89,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.51,
6200,7.478753,3997.70,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2311.41,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.91,
6250,7.118619,4004.81,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2302.41,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.12,
6300,6.937869,3922.23,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2309.72,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.91,
6350,6.780273,4028.31,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2315.07,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.30,
6400,7.012713,4089.53,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2314.81,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.19,
6450,7.116676,3974.30,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2319.66,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.14,
6500,7.078541,3879.16,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2310.54,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.51,
6500,,,,6.565856,710.4200
6550,6.854602,3654.05,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2318.20,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.55,
6600,6.725646,3943.35,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2317.10,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.84,
6650,6.786943,3833.05,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2308.01,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.01,
6700,7.036439,4092.50,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2301.94,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.94,
6750,7.236820,4015.94,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2313.38,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.26,
6800,7.131377,4012.41,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2320.23,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.69,
6850,7.009618,4125.58,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2313.78,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.16,
6900,6.814109,3960.98,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2314.80,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.11,
6950,6.958836,3991.55,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2318.51,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.25,
7000,6.868689,3794.02,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2312.86,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.70,
7000,,,,6.453806,635.1146
7050,6.949450,3702.75,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2314.90,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.69,
7100,6.976373,3947.82,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2309.56,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.64,
7150,6.497584,4043.09,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2313.47,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.06,
7200,6.782934,4192.54,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2299.07,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,77.95,
7250,6.609877,3906.16,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2319.96,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.61,
7300,6.738921,3853.35,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2314.06,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.09,
7350,6.555968,3886.06,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2322.63,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.22,
7400,6.854236,3859.19,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2311.14,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.04,
7450,6.857000,3901.69,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2315.60,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,80.22,
7500,6.601112,3923.60,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2307.46,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.76,
7500,,,,6.432840,621.9375
7550,6.732533,3741.69,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2317.66,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,79.07,
7600,6.872717,4341.96,6519.94,6519.94,16870.00,15883.10,16870.00,3386.68,1224.83,34043.84,355.16,2.22,3965.39,1218.17,1220.85,0.00,2308.67,56958.26,,,,,,206158430208.00,3917010173952.00,1.000000,0.0000,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,78.61,
